,id,content,date,Time,Date,negative_prob,positive_prob,outcome
257,1.1835e+18,china has already begun agricultural purchases from our great patriot farmers  ranchers,2019-10-13 19:50:00,19:50:00,2019-10-13,0.99983466,0.00016535468,-1
258,1.18382e+18,and assad to protect the land of our enemy anyone who wants to assist syria in protecting the kurds is good with me whether it is russia china or napoleon bonaparte i hope they all do great we are 7000 miles away,2019-10-14 17:10:00,17:10:00,2019-10-14,0.22214265,0.77785736,1
259,1.1839e+18,a big scandal at  abc news they got caught using really gruesome fake footage of the turks bombing in syria a real disgrace tomorrow they will ask softball questions to sleepy joe bidens son hunter like why did ukraine  china pay you millions when you knew nothing payoff,2019-10-14 22:21:00,22:21:00,2019-10-14,4.740861e-05,0.99995255,1
260,1.1899e+18,china and the usa are working on selecting a new site for signing of phase one of trade agreement about 60 of total deal after apec in chile was canceled do to unrelated circumstances the new location will be announced soon president xi and president trump will do signing,2019-10-31 11:24:00,11:24:00,2019-10-31,0.0052983225,0.9947017,1
261,1.18991e+18,our manufacturers we should have lower interest rates than germany japan and all others we are now by far the biggest and strongest country but the fed puts us at a competitive disadvantage china is not our problem the federal reserve is we will win anyway,2019-10-31 12:37:00,12:37:00,2019-10-31,0.9064364,0.0935637,-1
262,1.19421e+18,ukrainian energy company and more millions taken from china and now reports of other companies and countries also giving him big money are certainly looking very corrupt to put it mildly to me both bidens should be forced to testify in this no due process scam,2019-11-12 08:25:00,08:25:00,2019-11-12,7.850239e-05,0.99992144,1
263,1.1961e+18,our great farmers will recieve another major round of cash compliments of china tariffs prior to thanksgiving the smaller farms and farmers will be big beneficiaries in the meantime and as you may have noticed china is starting to buy big again japan deal done enjoy,2019-11-17 13:08:00,13:08:00,2019-11-17,0.00025044905,0.9997496,1
264,1.19646e+18,just finished a very good  cordial meeting at the white house with jay powell of the federal reserve everything was discussed including interest rates negative interest low inflation easing dollar strength  its effect on manufacturing trade with china eu  others etc,2019-11-18 13:01:00,13:01:00,2019-11-18,0.24063338,0.7593666,1
265,1.20146e+18,us markets are up as much as 21 since the announcement of tariffs on 312018  and the us is taking in massive amounts of money and giving some to our farmers who have been targeted by china,2019-12-02 08:11:00,08:11:00,2019-12-02,0.00031347715,0.9996866,1
266,1.20311e+18,why is the world bank loaning money to china can this be possible china has plenty of money and if they dont they create it stop,2019-12-06 21:28:00,21:28:00,2019-12-06,0.8480511,0.15194893,-1
267,1.2037e+18,with the us presidential election in november north korea under the leadership of kim jong un has tremendous economic potential but it must denuclearize as promised nato china russia japan and the entire world is unified on this issue,2019-12-08 12:17:00,12:17:00,2019-12-08,0.90038663,0.099613346,-1
268,1.20372e+18,biden on the board of the largest natural gas company in ukraine getting paid 83000 a month 10 times as much as a board member of  exxonmobil thank you ted he also made a fortune from china and others but zero before his father became vp  meetthepress,2019-12-08 13:50:00,13:50:00,2019-12-08,5.7999656e-05,0.99994195,1
269,1.20513e+18,getting very close to a big deal with china they want it and so do we,2019-12-12 11:35:00,11:35:00,2019-12-12,0.99916434,0.0008356546,-1
270,1.20549e+18,the wall street journal story on the china deal is completely wrong especially their statement on tariffs fake news they should find a better leaker,2019-12-13 11:06:00,11:06:00,2019-12-13,0.15239275,0.84760725,1
271,1.20551e+18,we have agreed to a very large phase one deal with china they have agreed to many structural changes and massive purchases of agricultural product energy and manufactured goods plus much more the 25 tariffs will remain as is with 7 12 put on much of the remainder,2019-12-13 12:25:00,12:25:00,2019-12-13,0.00013098483,0.999869,1
272,1.20593e+18,chuck schumer sat for years during the obama administration and watched as china ripped off the united states he  the do nothing democrats did nothing as this  carnage took place now without even seeing it he snipes at our great new deal with china too bad cryin chuck,2019-12-14 16:09:00,16:09:00,2019-12-14,0.8974891,0.102510884,-1
273,1.20645e+18,energy independence manufacturing resilience illegal immigration coming down the wall going up china confronted the caliphate defeated nafta renegotiated our military rebuilt nato paying more regulations costing lessand much more this is why theyre,2019-12-16 02:28:00,02:28:00,2019-12-16,0.00029225033,0.99970776,1
274,1.20695e+18,  foxnews trump wins major victories in china and usmca trade deals defense spending and space force thank you,2019-12-17 11:48:00,11:48:00,2019-12-17,0.99025726,0.009742782,-1
275,1.20805e+18,had a very good talk with president xi of china concerning our giant trade deal china has already started large scale purchaes of agricultural product  more formal signing being arranged also talked about north korea where we are working with china  hong kong progress,2019-12-20 12:24:00,12:24:00,2019-12-20,0.99677736,0.003222662,-1
276,1.21201e+18,i will be signing our very large and comprehensive phase one trade deal with china on january 15 the ceremony will take place at the white house high level representatives of china will be present at a later date i will be going to beijing where talks will begin on phase two,2019-12-31 11:16:00,11:16:00,2019-12-31,0.46651047,0.53348947,1
278,1.02992e+18,mark levin when they had power they didnt stop the russians the chinese the north koreans they funded the iranians  are responsible for the greatest scandal in american history by interfering with our election  trying to undermine the trump campaign and trump presidency,2018-08-16 00:31:00,00:31:00,2018-08-16,0.06706252,0.93293744,1
279,1.03879e+18,ford has abruptly killed a plan to sell a chinesemade small vehicle in the us because of the prospect of higher us tariffs cnbc this is just the beginning this car can now be built in the usa and ford will pay no tariffs,2018-09-09 11:49:00,11:49:00,2018-09-09,0.8171933,0.18280666,-1
280,1.11099e+18,just met with  sundarpichai president of  google who is obviously doing quite well he stated strongly that he is totally committed to the us military not the chinese military,2019-03-27 17:38:00,17:38:00,2019-03-27,0.9970835,0.0029165363,-1
281,1.1176e+18,chinese telecom giant huawei hires former obama cyber security official as a lobbyist this is not good or acceptable  foxnews  stevehiltonx,2019-04-14 23:42:00,23:42:00,2019-04-14,0.9981494,0.0018506356,-1
282,1.1511e+18,billionaire tech investor peter thiel believes google should be investigated for treason he accuses google of working with the chinese government  foxandfriends a great and brilliant guy who knows this subject better than anyone the trump administration will take a look,2019-07-16 09:46:00,09:46:00,2019-07-16,0.54476994,0.45523003,-1
283,1.16133e+18,our intelligence has informed us that the chinese government is moving troops to the border with hong kong everyone should be calm and safe,2019-08-13 15:17:00,15:17:00,2019-08-13,0.9615149,0.038485132,-1
284,1.16167e+18,so far youve had tariffs imposed on 300 billion dollars worth of chinese products but you cant tell me that it has hurt our economy it really hasnt led to any kind of serious rise in prices at the consumer level  varneyco  foxbusiness and we are taking in billions,2019-08-14 13:51:00,13:51:00,2019-08-14,0.105790615,0.8942094,1
285,1.16982e+18,i think president trump is set in his ways because he doesnt see any weakening i mean look at the joblessness report today what im surprised at is how strong the consumer is i think the chinese need it a deal more than we do its statistical i just think,2019-09-06 01:33:00,01:33:00,2019-09-06,0.97805494,0.021945024,-1
286,1.18378e+18,wow hunter biden is being forced to leave a chinese company now watch the fake news wrap their greasy and very protective arms around him only softball questions of him please,2019-10-14 14:18:00,14:18:00,2019-10-14,0.0009949541,0.999005,1
287,1.1939e+18,the chinese say about trumps trade war  tariffs he brought us to the table this is the most prosperous economy the world has ever seen and its going to be a very prosperous economy jamie dimon on  60minutes thank you president trump  the republican party,2019-11-11 11:25:00,11:25:00,2019-11-11,0.28209373,0.71790624,1
317,9.50012e+17,leaving camp david for the white house great meetings with the cabinet and military on many very important subjects including border security  the desperately needed wall the ever increasing drug and opioid problem infrastructure military budget trade and daca,2018-01-07 11:33:00,11:33:00,2018-01-07,0.9925828,0.007417261,-1
318,9.53951e+17,the wall will be paid for directly or indirectly or through longer term reimbursement by mexico which has a ridiculous 71 billion dollar trade surplus with the us the 20 billion dollar wall is peanuts compared to what mexico makes from the us nafta is a bad joke,2018-01-18 08:25:00,08:25:00,2018-01-18,0.00022273765,0.99977726,1
319,9.69184e+17,our steel and aluminum industries and many others have been decimated by decades of unfair trade and bad policy with countries from around the world we must not let our country companies and workers be taken advantage of any longer we want free fair and smart trade,2018-03-01 09:12:00,09:12:00,2018-03-01,0.009985725,0.9900143,1
320,9.69525e+17,when a country usa is losing many billions of dollars on trade with virtually every country it does business with trade wars are good and easy to win example when we are down 100 billion with a certain country and they get cute dont trade anymorewe win big its easy,2018-03-02 07:50:00,07:50:00,2018-03-02,0.99251723,0.0074827587,-1
321,9.69572e+17,when a country taxes our products coming in at say 50 and we tax the same product coming into our country at zero not fair or smart we will soon be starting reciprocal taxes so that we will charge the same thing as they charge us 800 billion trade deficithave no choice,2018-03-02 10:57:00,10:57:00,2018-03-02,0.9998927,0.00010728192,-1
322,9.69992e+17,the united states has an 800 billion dollar yearly trade deficit because of our very stupid trade deals and policies our jobs and wealth are being given to other countries that have taken advantage of us for years they laugh at what fools our leaders have been no more,2018-03-03 14:43:00,14:43:00,2018-03-03,0.00884228,0.9911577,1
323,9.69994e+17,if the eu wants to further increase their already massive tariffs and barriers on us companies doing business there we will simply apply a tax on their cars which freely pour into the us they make it impossible for our cars and more to sell there big trade imbalance,2018-03-03 14:53:00,14:53:00,2018-03-03,0.209848,0.790152,1
324,9.70451e+17,we are on the losing side of almost all trade deals our friends and enemies have taken advantage of the us for many years our steel and aluminum industries are dead sorry its time for a change make america great again,2018-03-04 21:10:00,21:10:00,2018-03-04,0.83712786,0.16287217,-1
325,9.70627e+17,we have large trade deficits with mexico and canada nafta which is under renegotiation right now has been a bad deal for usa massive relocation of companies  jobs tariffs on steel and aluminum will only come off if new  fair nafta agreement is signed also canada must,2018-03-05 08:47:00,08:47:00,2018-03-05,0.00026032515,0.9997397,1
326,9.71346e+17,from bush 1 to present our country has lost more than 55000 factories 6000000 manufacturing jobs and accumulated trade deficits of more than 12 trillion dollars last year we had a trade deficit of almost 800 billion dollars bad policies  leadership must win again  maga,2018-03-07 08:24:00,08:24:00,2018-03-07,0.9960366,0.0039634807,-1
327,9.7135e+17,from bush 1 to present our country has lost more than 55000 factories 6000000 manufacturing jobs and accumulated trade deficits of more than 12 trillion dollars last year we had a trade deficit of almost 800 billion dollars bad policies  leadership must win again  maga,2018-03-07 08:40:00,08:40:00,2018-03-07,0.9960366,0.0039634807,-1
328,9.71727e+17,looking forward to 330 pm meeting today at the white house we have to protect  build our steel and aluminum industries while at the same time showing great flexibility and cooperation toward those that are real friends and treat us fairly on both trade and the military,2018-03-08 09:38:00,09:38:00,2018-03-08,0.9905019,0.009498068,-1
329,9.72243e+17,spoke to pm  turnbullmalcolm of australia he is committed to having a very fair and reciprocal military and trade relationship working very quickly on a security agreement so we dont have to impose steel or aluminum tariffs on our ally the great nation of australia,2018-03-09 19:48:00,19:48:00,2018-03-09,0.02383876,0.9761612,1
330,9.72523e+17,spoke to prime minister abe of japan who is very enthusiastic about talks with north korea also discussing opening up japan to much better trade with the us currently have a massive 100 billion trade deficit not fair or sustainable it will all work out,2018-03-10 14:23:00,14:23:00,2018-03-10,0.006786704,0.9932133,1
331,9.72585e+17,the european union wonderful countries who treat the us very badly on trade are complaining about the tariffs on steel  aluminum if they drop their horrific barriers  tariffs on us products going in we will likewise drop ours big deficit if not we tax cars etc fair,2018-03-10 18:29:00,18:29:00,2018-03-10,0.00056325214,0.9994367,1
332,9.73931e+17,we cannot keep a blind eye to the rampant unfair trade practices against our country,2018-03-14 12:37:00,12:37:00,2018-03-14,0.007524285,0.9924757,1
333,9.74242e+17,larry kudlow will be my chief economic advisor as director of the national economic council our country will have many years of great economic  financial success with low taxes unparalleled innovation fair trade and an ever expanding labor force leading the way  maga,2018-03-15 09:11:00,09:11:00,2018-03-15,0.9997168,0.00028320972,-1
334,9.74276e+17,we do have a trade deficit with canada as we do with almost all countries some of them massive pm justin trudeau of canada a very good guy doesnt like saying that canada has a surplus vs the usnegotiating but they dothey almost all doand thats how i know,2018-03-15 11:29:00,11:29:00,2018-03-15,0.0006081782,0.9993918,1
335,9.76891e+17,as a candidate i pledged that if elected i would use every lawful tool to combat unfair trade protect american workers and defend our national security today we took another critical step to fulfill that commitment http45whgovsection301 pictwittercomnmzqos3bua,2018-03-22 16:40:00,16:40:00,2018-03-22,0.9952863,0.0047137453,-1
336,9.78433e+17,trade talks going on with numerous countries that for many years have not treated the united states fairly in the end all will be happy,2018-03-26 22:44:00,22:44:00,2018-03-26,0.9888604,0.011139526,-1
337,9.79029e+17,  ustraderep just announced an agreement in principle with south korea on korus a great deal for american and korean workers lets now focus on our important security relationship,2018-03-28 14:14:00,14:14:00,2018-03-28,0.3909038,0.60909617,1
338,9.84631e+17,would only join tpp if the deal were substantially better than the deal offered to pres obama we already have bilateral deals with six of the eleven nations in tpp and are working to make a deal with the biggest of those nations japan who has hit us hard on trade for years,2018-04-13 01:15:00,01:15:00,2018-04-13,0.16600512,0.83399487,1
339,9.86219e+17,i am in florida and looking forward to my meeting with prime minister abe of japan working on trade and military security,2018-04-17 10:24:00,10:24:00,2018-04-17,0.9999974,2.6284329e-06,-1
340,9.86979e+17,great meeting with prime minister abe of japan who has just left florida talked in depth about north korea military and trade good things will happen,2018-04-19 12:45:00,12:45:00,2018-04-19,0.42148492,0.57851505,1
341,9.88821e+17,having great meetings and discussions with my friend president  emmanuelmacron of france we are in the midst of meetings on iran syria and trade we will be holding a joint press conference shortly here at the  whitehouse pictwittercomju1fxhgjad,2018-04-24 14:43:00,14:43:00,2018-04-24,1.0,1.5210666e-09,-1
342,9.89145e+17,looking forward to my meeting with tim cook of apple we will be talking about many things including how the us has been treated unfairly for many years by many countries on trade,2018-04-25 12:11:00,12:11:00,2018-04-25,0.79446936,0.20553063,-1
343,1.00015e+18,funny to watch the democrats criticize trade deals being negotiated by me when they dont even know what the deals are and when for 8 years the obama administration did nothing on trade except let other countries rip off the united states lost almost 800 billionyear under o,2018-05-25 20:45:00,20:45:00,2018-05-25,0.9797601,0.020239925,-1
344,1.00015e+18,but complain and obstruct they made only bad deals iran and their socalled trade deals are the laughing stock of the world,2018-05-25 21:13:00,21:13:00,2018-05-25,0.99984956,0.00015044426,-1
345,1.00142e+18,sorry ive got to start focusing my energy on north korea nuclear bad trade deals va choice the economy rebuilding the military and so much more and not on the rigged russia witch hunt that should be investigating clintonrussiafbijusticeobamacomeylynch etc,2018-05-29 09:27:00,09:27:00,2018-05-29,0.9786291,0.021370923,-1
346,1.0023e+18,fair trade,2018-05-31 19:19:00,19:19:00,2018-05-31,0.71192694,0.2880731,-1
347,1.00254e+18,canada has treated our agricultural business and farmers very poorly for a very long period of time highly restrictive on trade they must open their markets and take down their trade barriers they report a really high surplus on trade with us do timber  lumber in us,2018-06-01 11:18:00,11:18:00,2018-06-01,0.9957703,0.0042296406,-1
348,1.00297e+18,the united states must at long last be treated fairly on trade if we charge a country zero to sell their goods and they charge us 25 50 or even 100 percent to sell ours it is unfair and can no longer be tolerated that is not free or fair trade it is stupid trade,2018-06-02 15:51:00,15:51:00,2018-06-02,0.14755708,0.8524429,1
349,1.00302e+18,when youre almost 800 billion dollars a year down on trade you cant lose a trade war the us has been ripped off by other countries for years on trade time to get smart,2018-06-02 19:23:00,19:23:00,2018-06-02,0.043846127,0.9561539,1
350,1.00362e+18,the us has made such bad trade deals over so many years that we can only win,2018-06-04 10:43:00,10:43:00,2018-06-04,0.77803725,0.2219627,-1
351,1.00417e+18,chris farrell judicial watch they were running an operation to undermine a candidate for president of the us these are all violations of law this is intelligence tradecraft to steer an election theres nothing more grave when it comes to abuse of our intelligence system,2018-06-05 23:23:00,23:23:00,2018-06-05,0.41170108,0.5882989,1
352,1.00469e+18,isnt it ironic getting ready to go to the g7 in canada to fight for our country on trade we have the worst trade deals ever made then off to singapore to meet with north korea  the nuclear problembut back home we still have the 13 angry democrats pushing the witch hunt,2018-06-07 09:57:00,09:57:00,2018-06-07,0.99749386,0.0025061294,-1
353,1.00472e+18,looking forward to seeing my friend prime minister  abeshinzo of japan at noon will be discussing north korea and trade,2018-06-07 12:01:00,12:01:00,2018-06-07,0.0017401892,0.99825984,1
354,1.00481e+18,pm abe and i are also working to improve the trading relationship between the us and japan something we have to do the us seeks a bilateral deal with japan that is based on the principle of fairness and reciprocity were working hard to reduce our trade imbalancepictwittercompnqehoplk0,2018-06-07 17:55:00,17:55:00,2018-06-07,0.9999386,6.140265e-05,-1
355,1.00485e+18,please tell prime minister trudeau and president macron that they are charging the us massive tariffs and create nonmonetary barriers the eu trade surplus with the us is 151 billion and canada keeps our farmers and others out look forward to seeing them tomorrow,2018-06-07 20:04:00,20:04:00,2018-06-07,0.0025478327,0.9974522,1
356,1.00491e+18,why isnt the european union and canada informing the public that for years they have used massive trade tariffs and nonmonetary trade barriers against the us totally unfair to our farmers workers  companies take down your tariffs  barriers or we will more than match you,2018-06-08 00:15:00,00:15:00,2018-06-08,0.059274167,0.9407258,1
357,1.00503e+18,looking forward to straightening out unfair trade deals with the g7 countries if it doesnt happen we come out even better,2018-06-08 08:25:00,08:25:00,2018-06-08,0.89063406,0.109365925,-1
358,1.00505e+18,i am heading for canada and the g7 for talks that will mostly center on the long time unfair trade practiced against the united states from there i go to singapore and talks with north korea on denuclearization wont be talking about the russian witch hunt hoax for a while,2018-06-08 09:22:00,09:22:00,2018-06-08,0.6478855,0.3521145,-1
359,1.00555e+18,usa trade they fully understand where i am coming from after many decades fair and reciprocal trade will happen,2018-06-09 18:56:00,18:56:00,2018-06-09,0.67956614,0.32043388,-1
360,1.00555e+18,the united states will not allow other countries to impose massive tariffs and trade barriers on its farmers workers and companies while sending their product into our country tax free we have put up with trade abuse for many decades  and that is long enough,2018-06-09 18:57:00,18:57:00,2018-06-09,0.9985115,0.0014884574,-1
361,1.00598e+18,fair trade is now to be called fool trade if it is not reciprocal according to a canada release they make almost 100 billion dollars in trade with us guess they were bragging and got caught minimum is 17b tax dairy from us at 270 then justin acts hurt when called out,2018-06-10 23:05:00,23:05:00,2018-06-10,0.98445535,0.015544677,-1
362,1.00598e+18,why should i as president of the united states allow countries to continue to make massive trade surpluses as they have for decades while our farmers workers  taxpayers have such a big and unfair price to pay not fair to the people of america 800 billion trade deficit,2018-06-10 23:17:00,23:17:00,2018-06-10,0.8171603,0.18283969,-1
363,1.00599e+18,and add to that the fact that the us pays close to the entire cost of natoprotecting many of these same countries that rip us off on trade they pay only a fraction of the costand laugh the european union had a 151 billion surplusshould pay much more for military,2018-06-10 23:29:00,23:29:00,2018-06-10,0.987884,0.012115973,-1
364,1.00599e+18,germany pays 1 slowly of gdp towards nato while we pay 4 of a much larger gdp does anybody believe that makes sense we protect europe which is good at great financial loss and then get unfairly clobbered on trade change is coming,2018-06-10 23:42:00,23:42:00,2018-06-10,0.9736833,0.026316714,-1
365,1.006e+18,sorry we cannot let our friends or enemies take advantage of us on trade anymore we must put the american worker first,2018-06-11 00:41:00,00:41:00,2018-06-11,0.99982613,0.00017388137,-1
366,1.00633e+18,our great larry kudlow who has been working so hard on trade and the economy has just suffered a heart attack he is now in walter reed medical center,2018-06-11 22:35:00,22:35:00,2018-06-11,0.99937844,0.0006215578,-1
367,1.01032e+18,based on the tariffs and trade barriers long placed on the us  its great companies and workers by the european union if these tariffs and barriers are not soon broken down and removed we will be placing a 20 tariff on all of their cars coming into the us build them here,2018-06-22 22:34:00,22:34:00,2018-06-22,0.07199649,0.9280035,1
368,1.01057e+18,heading to nevada to talk trade and immigration with supporters countrys economy is stronger than ever before with numbers that are getting better by the week tremendous potential and trade deals are coming along well,2018-06-23 14:57:00,14:57:00,2018-06-23,0.34132367,0.6586763,1
369,1.01098e+18,the united states is insisting that all countries that have placed artificial trade barriers and tariffs on goods going into their country remove those barriers  tariffs or be met with more than reciprocity by the usa trade must be fair and no longer a one way street,2018-06-24 18:12:00,18:12:00,2018-06-24,0.97686666,0.023133362,-1
370,1.01136e+18,surprised that harleydavidson of all companies would be the first to wave the white flag i fought hard for them and ultimately they will not pay tariffs selling into the eu which has hurt us badly on trade down 151 billion taxes just a harley excuse  be patient  maga,2018-06-25 19:28:00,19:28:00,2018-06-25,0.0061388863,0.9938611,1
371,1.01157e+18,early this year harleydavidson said they would move much of their plant operations in kansas city to thailand that was long before tariffs were announced hence they were just using tariffstrade war as an excuse shows how unbalanced  unfair trade is but we will fix it,2018-06-26 09:16:00,09:16:00,2018-06-26,0.9981844,0.0018155478,-1
372,1.01157e+18,we are getting other countries to reduce and eliminate tariffs and trade barriers that have been unfairly used for years against our farmers workers and companies we are opening up closed markets and expanding our footprint they must play fair or they will pay tariffs,2018-06-26 09:25:00,09:25:00,2018-06-26,0.23598517,0.76401484,1
373,1.01158e+18,we are finishing our study of tariffs on cars from the eu in that they have long taken advantage of the us in the form of trade barriers and tariffs in the end it will all even out  and it wont take very long,2018-06-26 09:49:00,09:49:00,2018-06-26,0.81310654,0.18689343,-1
374,1.01409e+18,the economy is doing perhaps better than ever before and thats prior to fixing some of the worst and most unfair trade deals ever made by any country in any event they are coming along very well most countries agree that they must be changed but nobody ever asked,2018-07-03 08:33:00,08:33:00,2018-07-03,0.32396585,0.67603415,1
375,1.01629e+18,europe far more than it does the us by some accounts the us is paying for 90 of nato with many countries nowhere close to their 2 commitment on top of this the european union has a trade surplus of 151 million with the us with big trade barriers on us goods no,2018-07-09 10:04:00,10:04:00,2018-07-09,0.98376596,0.01623401,-1
376,1.01662e+18,getting ready to leave for europe first meeting  nato the us is spending many times more than any other country in order to protect them not fair to the us taxpayer on top of that we lose 151 billion on trade with the european union charge us big tariffs  barriers,2018-07-10 07:35:00,07:35:00,2018-07-10,0.0010447024,0.99895525,1
377,1.01664e+18,thank you to all of my great supporters really big progress being made other countries wanting to fix crazy trade deals economy is roaring supreme court pick getting great reviews new poll says trump at over 90 is the most popular republican in history of the party wow,2018-07-10 08:59:00,08:59:00,2018-07-10,0.0013818132,0.9986181,1
378,1.01676e+18,the european union makes it impossible for our farmers and workers and companies to do business in europe us has a 151 billion trade deficit and then they want us to happily defend them through nato and nicely pay for it just doesnt work,2018-07-10 16:52:00,16:52:00,2018-07-10,0.0031293763,0.9968706,1
379,1.01703e+18,i am in brussels but always thinking about our farmers soy beans fell 50 from 2012 to my election farmers have done poorly for 15 years other countries trade barriers and tariffs have been destroying their businesses i will open,2018-07-11 10:40:00,10:40:00,2018-07-11,0.00062395807,0.9993761,1
380,1.01709e+18,what good is nato if germany is paying russia billions of dollars for gas and energy why are there only 5 out of 29 countries that have met their commitment the us is paying for europes protection then loses billions on trade must pay 2 of gdp immediately not by 2025,2018-07-11 15:07:00,15:07:00,2018-07-11,0.014370884,0.98562914,1
381,1.01729e+18,presidents have been trying unsuccessfully for years to get germany and other rich nato nations to pay more toward their protection from russia they pay only a fraction of their cost the us pays tens of billions of dollars too much to subsidize europe and loses big on trade,2018-07-12 04:03:00,04:03:00,2018-07-12,0.32227153,0.6777284,1
382,1.01807e+18,the stock market hit 25000 yesterday jobs are at an all time record  and that is before we fix some of the worst trade deals and conditions ever seen by any government it is all happening,2018-07-14 07:46:00,07:46:00,2018-07-14,9.3728306e-07,0.99999905,1
383,1.01955e+18,34 million jobs created since our great election victory  far greater than ever anticipated and only getting better as new and greatly improved trade deals start coming to fruition,2018-07-18 09:33:00,09:33:00,2018-07-18,0.9673784,0.03262167,-1
384,1.01994e+18,proliferation cyber attacks trade ukraine middle east peace north korea and more there are many answers some easy and some hard to these problemsbut they can all be solved,2018-07-19 11:30:00,11:30:00,2018-07-19,0.067430675,0.93256927,1
385,1.02029e+18,the united states should not be penalized because we are doing so well tightening now hurts all that we have done the us should be allowed to recapture what was lost due to illegal currency manipulation and bad trade deals debt coming due  we are raising rates  really,2018-07-20 10:51:00,10:51:00,2018-07-20,0.0015554309,0.9984446,1
386,1.02029e+18,farmers have been on a downward trend for 15 years the price of soybeans has fallen 50 since 5 years before the election a big reason is bad terrible trade deals with other countries they put on massive tariffs and barriers canada charges 275 on dairy farmers will win,2018-07-20 11:04:00,11:04:00,2018-07-20,0.50311416,0.49688584,-1
387,1.02171e+18,countries that have treated us unfairly on trade for years are all coming to washington to negotiate this should have taken place many years ago but as the saying goes better late than never,2018-07-24 09:09:00,09:09:00,2018-07-24,0.99250996,0.0074899965,-1
388,1.02172e+18,tariffs are the greatest either a country which has treated the united states unfairly on trade negotiates a fair deal or it gets hit with tariffs its as simple as that  and everybodys talking remember we are the piggy bank thats being robbed all will be great,2018-07-24 09:29:00,09:29:00,2018-07-24,0.90445757,0.09554238,-1
389,1.02191e+18,the european union is coming to washington tomorrow to negotiate a deal on trade i have an idea for them both the us and the eu drop all tariffs barriers and subsidies that would finally be called free market and fair trade hope they do it we are ready  but they wont,2018-07-24 22:08:00,22:08:00,2018-07-24,0.0011540843,0.99884593,1
390,1.02207e+18,every time i see a weak politician asking to stop trade talks or the use of tariffs to counter unfair tariffs i wonder what can they be thinking are we just going to continue and let our farmers and country get ripped off lost 817 billion on trade last year no weakness,2018-07-25 09:01:00,09:01:00,2018-07-25,0.00019198096,0.999808,1
391,1.02222e+18,the united states and the european union have a 1 trillion bilateral trade relationship  the largest economic relationship in the world we want to further strengthen this trade relationship to the benefit of all american and european citizenspictwittercom4zlmeetcpg,2018-07-25 18:57:00,18:57:00,2018-07-25,0.999985,1.5043789e-05,-1
392,1.02227e+18,great meeting on trade today with  junckereu and representatives of the european union we have come to a very strong understanding and are all believers in no tariffs no barriers and no subsidies work on documents has already started and the process is moving,2018-07-25 21:42:00,21:42:00,2018-07-25,0.99995506,4.4924393e-05,-1
393,1.02229e+18,great to be back on track with the european union this was a big day for free and fair trade,2018-07-25 23:01:00,23:01:00,2018-07-25,0.999959,4.103866e-05,-1
394,1.02355e+18,the biggest and best results coming out of the good gdp report was that the quarterly trade deficit has been reduced by 52 billion and of course the historically low unemployment numbers especially for african americans hispanics asians and women,2018-07-29 10:42:00,10:42:00,2018-07-29,0.9999957,4.335741e-06,-1
395,1.02424e+18,the globalist koch brothers who have become a total joke in real republican circles are against strong borders and powerful trade i never sought their support because i dont need their money or bad ideas they love my tax  regulation cuts judicial picks  more i made,2018-07-31 08:14:00,08:14:00,2018-07-31,0.99999964,3.021118e-07,-1
396,1.02583e+18,tariffs will make our country much richer than it is today only fools would disagree we are using them to negotiate fair trade deals and if countries are still unwilling to negotiate they will pay us vast sums of money in the form of tariffs we win either way,2018-08-04 17:58:00,17:58:00,2018-08-04,0.9999999,1.11716496e-07,-1
397,1.02608e+18,because of tariffs we will be able to start paying down large amounts of the 21 trillion in debt that has been accumulated much by the obama administration while at the same time reducing taxes for our people at minimum we will make much better trade deals for our country,2018-08-05 10:06:00,10:06:00,2018-08-05,0.00031960645,0.9996804,1
398,1.02648e+18,great financial numbers being announced on an almost daily basis economy has never been better jobs at best point in history fixing our terrible trade deals is a priorityand going very well immigration on merit based system to take care of the companies coming back to usa,2018-08-06 12:52:00,12:52:00,2018-08-06,0.00039866506,0.9996013,1
399,1.02805e+18,had a very good phone call with  emmanuelmacron president of france discussed various subjects in particular security and trade many other calls and conversations today looking forward to dinner tonight with tim cook of apple he is investing big dollars in usa,2018-08-10 20:47:00,20:47:00,2018-08-10,0.9999653,3.4694287e-05,-1
400,1.02806e+18,deal with mexico is coming along nicely autoworkers and farmers must be taken care of or there will be no deal new president of mexico has been an absolute gentleman canada must wait their tariffs and trade barriers are far too high will tax cars if we cant make a deal,2018-08-10 21:12:00,21:12:00,2018-08-10,0.0017111362,0.9982888,1
401,1.02975e+18,our country was built on tariffs and tariffs are now leading us to great new trade deals  as opposed to the horrible and unfair trade deals that i inherited as your president other countries should not be allowed to come in and steal the wealth of our great usa no longer,2018-08-15 13:04:00,13:04:00,2018-08-15,0.9855929,0.014407137,-1
402,1.03293e+18,target ceo raves about the economy this is the best consumer environment ive seen in my career a big statement from a top executive but virtually everybody is saying this  when our trade deals are made  cost cutting done you havent seen anything yet  drudge_report,2018-08-24 07:57:00,07:57:00,2018-08-24,0.9999869,1.3062283e-05,-1
403,1.03334e+18,our relationship with mexico is getting closer by the hour some really good people within both the new and old government and all working closely togethera big trade agreement with mexico could be happening soon,2018-08-25 11:22:00,11:22:00,2018-08-25,0.00011684111,0.9998832,1
